order_id,trader_id,market_id,event_id,outcome,side,order_type,time_in_force,post_only,created_at,updated_at,price,size_shares,matched_size_shares,remaining_size_shares,status,cancel_reason,quote_age_ms,client_latency_ms,midpoint_before,orderbook_imbalance_before,spread_before_bps,builder_code,ui_entrypoint,signature_scheme,scoring_status,replace_count_15m,cancel_count_15m,account_age_days,wallet_balance_before_usdc,is_api_order,price_alert_active,coupon_banner_seen,date
ord_AQYJRQK1BRJ8,tr_0140,mkt_027,evt_027,NO,SELL,LIMIT,GTC,False,2026-01-30 10:47:57,2026-01-30 11:16:25,0.386,6.0,6.0,0.0,FILLED,,180,233,0.394,0.091,84,builder_alpha,portfolio,EIP-712,accepted,2,0,478,884.3,False,False,False,2026-01-30
ord_D0L3UCVPML1Q,tr_0046,mkt_010,evt_010,YES,SELL,LIMIT,GTC,False,2026-01-30 10:48:23,2026-01-30 11:10:35,0.813,57.03,57.03,0.0,FILLED,,295,124,0.807,0.012,42,builder_beta,portfolio,EIP-712,accepted,0,2,608,619.66,True,False,False,2026-01-30
ord_EL41HLY49QEF,tr_0182,mkt_022,evt_022,YES,BUY,LIMIT,GTC,False,2026-01-30 10:52:41,2026-01-30 10:56:28,0.807,36.93,36.93,0.0,FILLED,,128,131,0.797,-0.124,61,builder_gamma,notification,EIP-712,accepted,0,2,670,9614.05,True,False,False,2026-01-30
ord_E7SJTMFM3UPA,tr_0333,mkt_001,evt_001,YES,SELL,LIMIT,FAK,True,2026-01-30 11:03:55,2026-01-30 16:34:21,0.875,64.67,3.73,60.94,CANCELED,replace,433,92,0.851,0.078,36,builder_beta,search,EIP-712,accepted,0,1,370,3059.63,False,False,True,2026-01-30
ord_W6FMGE470CLT,tr_0064,mkt_029,evt_029,YES,BUY,LIMIT,GTC,False,2026-01-30 11:15:55,2026-01-30 11:30:32,0.686,24.71,24.71,0.0,FILLED,,47,147,0.646,-0.806,42,builder_gamma,builder_embed,EIP-712,accepted,1,2,65,579.21,True,True,False,2026-01-30
ord_AJ0ILXY2JP2L,tr_0083,mkt_029,evt_029,YES,BUY,LIMIT,GTC,False,2026-01-30 11:22:59,2026-01-30 11:25:50,0.665,5.0,0.43,4.57,EXPIRED,gtd_reached,391,63,0.65,-0.31,78,builder_beta,portfolio,EIP-712,accepted,1,1,358,1386.46,False,True,False,2026-01-30
ord_0RDYA0QTBOPV,tr_0242,mkt_044,evt_044,YES,BUY,LIMIT,GTC,False,2026-01-30 11:29:26,2026-01-30 11:52:09,0.168,109.8,109.8,0.0,FILLED,,209,138,0.17,-0.165,152,,market_page,EIP-712,accepted,0,0,710,1022.03,False,False,False,2026-01-30
ord_O286KMTXYUN9,tr_0111,mkt_001,evt_001,NO,BUY,LIMIT,GTC,False,2026-01-30 11:39:40,2026-01-30 14:07:41,0.801,12.87,3.7,9.17,PARTIAL,,635,152,0.788,-0.062,150,builder_alpha,portfolio,EIP-712,accepted,0,0,476,458.25,False,True,False,2026-01-30
ord_HDOBHYK4SM8M,tr_0004,mkt_008,evt_008,NO,BUY,LIMIT,GTD,False,2026-01-30 11:52:07,2026-01-30 11:52:19,0.643,18.95,18.95,0.0,FILLED,,177,21,0.656,0.452,53,,market_page,EIP-712,accepted,0,3,312,1301.65,False,False,False,2026-01-30
ord_O3LNXQE0D2PB,tr_0288,mkt_018,evt_018,YES,BUY,LIMIT,GTC,False,2026-01-30 11:56:11,2026-01-30 13:40:46,0.458,117.42,89.75,27.67,PARTIAL,,276,82,0.466,-0.569,148,,search,EIP-712,accepted,1,2,318,2657.6,False,False,False,2026-01-30
ord_UAUS5VJCVDOZ,tr_0111,mkt_041,evt_041,NO,SELL,LIMIT,GTC,False,2026-01-30 11:57:53,2026-01-30 12:24:33,0.265,34.85,34.85,0.0,FILLED,,141,56,0.232,-0.069,219,builder_alpha,market_page,EIP-712,accepted,0,1,476,409.26,True,False,False,2026-01-30
ord_M181D2BS3LLK,tr_0104,mkt_019,evt_019,NO,BUY,LIMIT,GTD,False,2026-01-30 11:59:52,2026-01-30 12:05:48,0.359,28.77,28.77,0.0,FILLED,,263,52,0.363,-0.263,146,builder_alpha,portfolio,EIP-712,accepted,0,0,515,1226.74,False,False,False,2026-01-30
ord_96IOFPO1GC28,tr_0038,mkt_027,evt_027,NO,SELL,LIMIT,FAK,False,2026-01-30 12:13:51,2026-01-30 12:25:47,0.8,9.14,9.14,0.0,FILLED,,134,133,0.804,-0.376,53,,builder_embed,EIP-712,accepted,1,0,244,333.52,False,False,False,2026-01-30
ord_6KLUQ1ZQERUC,tr_0252,mkt_015,evt_015,YES,BUY,LIMIT,FAK,False,2026-01-30 12:15:07,2026-01-30 12:42:37,0.26,17.35,17.35,0.0,FILLED,,573,19,0.26,0.014,152,,builder_embed,EIP-712,accepted,0,0,246,1240.77,False,False,False,2026-01-30
ord_Y90AK751E7AU,tr_0277,mkt_008,evt_008,YES,BUY,LIMIT,GTC,False,2026-01-30 12:23:01,2026-01-30 16:39:51,0.631,8.63,0.14,8.49,CANCELED,stale_price,88,91,0.597,-0.123,149,builder_gamma,portfolio,EIP-712,accepted,0,1,452,949.65,False,True,False,2026-01-30
ord_O7CTBKSTYX70,tr_0208,mkt_029,evt_029,YES,BUY,LIMIT,GTC,False,2026-01-30 12:27:15,2026-01-30 16:01:25,0.714,8.51,0.01,8.5,CANCELED,user_cancel,172,110,0.672,0.01,24,builder_beta,search,EIP-712,accepted,3,0,564,964.03,False,False,False,2026-01-30
ord_THCO3R37H51C,tr_0021,mkt_037,evt_037,YES,BUY,LIMIT,GTC,False,2026-01-30 12:29:02,2026-01-30 17:40:36,0.21,9.48,5.45,4.03,PARTIAL,,137,335,0.204,0.188,23,builder_beta,search,EIP-712,accepted,0,1,682,781.04,False,False,False,2026-01-30
ord_GWHNX88W12LS,tr_0118,mkt_010,evt_010,NO,SELL,LIMIT,GTC,False,2026-01-30 12:37:58,2026-01-30 12:43:09,0.688,18.83,18.83,0.0,FILLED,,457,205,0.691,0.066,92,builder_alpha,portfolio,EIP-712,accepted,1,0,329,1239.19,True,False,True,2026-01-30
ord_OSVTYVG9A27T,tr_0058,mkt_041,evt_041,NO,BUY,LIMIT,GTC,False,2026-01-30 13:08:12,2026-01-30 13:23:45,0.383,48.64,48.64,0.0,FILLED,,306,36,0.36,0.129,87,,market_page,EIP-712,accepted,0,1,362,1430.59,True,False,False,2026-01-30
ord_ZT8RI4FW3MG9,tr_0070,mkt_035,evt_035,NO,BUY,LIMIT,GTC,True,2026-01-30 13:18:52,2026-01-30 13:48:46,0.423,87.37,87.37,0.0,FILLED,,450,39,0.404,0.095,196,,portfolio,EIP-712,accepted,1,3,128,1331.63,False,False,False,2026-01-30
ord_EU2OJ8NKAOLR,tr_0118,mkt_026,evt_026,NO,SELL,LIMIT,GTC,False,2026-01-30 13:19:34,2026-01-30 18:13:39,0.818,30.67,7.73,22.94,PARTIAL,,232,55,0.792,-0.196,58,builder_alpha,market_page,EIP-712,accepted,0,1,329,2075.86,True,False,False,2026-01-30
ord_CGHLQ5T1F7RU,tr_0252,mkt_010,evt_010,YES,SELL,LIMIT,GTC,False,2026-01-30 13:20:15,2026-01-30 16:07:48,0.5,5.0,0.6,4.4,OPEN,,650,56,0.486,0.479,5,builder_alpha,notification,EIP-712,accepted,1,1,246,459.58,False,True,False,2026-01-30
ord_FFJSKFN8AWNC,tr_0091,mkt_036,evt_036,NO,SELL,LIMIT,GTC,False,2026-01-30 13:23:20,2026-01-30 13:51:52,0.781,9.11,9.11,0.0,FILLED,,86,78,0.781,0.021,49,builder_beta,portfolio,EIP-712,accepted,0,0,656,3467.28,False,False,False,2026-01-30
ord_0BA0LI8Z1G5X,tr_0019,mkt_041,evt_041,NO,BUY,LIMIT,FAK,False,2026-01-30 13:30:40,2026-01-30 17:55:42,0.294,42.6,18.59,24.01,OPEN,,121,107,0.288,-0.164,68,builder_beta,market_page,EIP-712,accepted,1,1,662,805.43,True,False,False,2026-01-30
ord_7B5FD8RFPVC1,tr_0200,mkt_037,evt_037,YES,BUY,LIMIT,FAK,False,2026-01-30 13:41:42,2026-01-30 14:01:20,0.201,10.59,10.59,0.0,FILLED,,205,90,0.219,-0.088,171,,portfolio,EIP-712,accepted,0,0,244,1135.91,True,True,False,2026-01-30
ord_THXUG03LI4RO,tr_0020,mkt_037,evt_037,YES,BUY,LIMIT,GTC,False,2026-01-30 13:49:37,2026-01-30 14:15:33,0.292,17.7,17.7,0.0,FILLED,,125,176,0.307,-0.018,77,,builder_embed,EIP-712,accepted,0,1,604,1544.95,False,False,False,2026-01-30
ord_9P1MGPEPYTS9,tr_0104,mkt_010,evt_010,YES,BUY,LIMIT,GTC,True,2026-01-30 13:50:29,2026-01-30 15:32:10,0.664,71.04,0.91,70.13,CANCELED,replace,227,114,0.658,-0.155,200,,search,EIP-712,accepted,0,1,515,2880.5,False,False,False,2026-01-30
ord_I6WP6JY4YJ2Y,tr_0355,mkt_041,evt_041,NO,BUY,LIMIT,GTC,False,2026-01-30 13:52:50,2026-01-30 14:05:22,0.058,29.56,1.95,27.61,CANCELED,risk_engine,408,109,0.064,0.18,121,,market_page,EIP-712,accepted,1,1,96,354.7,False,True,False,2026-01-30
ord_5YPURLNGMDRD,tr_0329,mkt_027,evt_027,YES,BUY,LIMIT,GTC,False,2026-01-30 14:01:14,2026-01-30 15:40:41,0.832,20.19,1.17,19.02,CANCELED,manual_review,183,77,0.821,0.345,126,,notification,EIP-712,accepted,0,2,645,4373.36,False,False,False,2026-01-30
ord_0FFDZ20FTV38,tr_0211,mkt_021,evt_021,NO,BUY,LIMIT,GTD,True,2026-01-30 14:02:48,2026-01-30 14:09:57,0.95,14.67,14.67,0.0,FILLED,,298,45,0.955,0.211,25,builder_beta,builder_embed,EIP-712,accepted,0,0,722,927.58,False,False,False,2026-01-30
ord_QCD5QV27F23O,tr_0314,mkt_030,evt_030,NO,BUY,LIMIT,GTC,False,2026-01-30 14:06:32,2026-01-30 16:15:09,0.308,12.85,3.54,9.31,PARTIAL,,357,50,0.289,-0.196,105,builder_alpha,market_page,EIP-712,under_review,1,1,512,1413.37,True,True,False,2026-01-30
ord_H1E605JH0L7V,tr_0010,mkt_004,evt_004,NO,BUY,LIMIT,GTC,False,2026-01-30 14:14:13,2026-01-30 14:33:30,0.122,55.74,55.74,0.0,FILLED,,205,359,0.139,-0.061,107,,market_page,EIP-712,accepted,0,1,688,473.59,False,False,False,2026-01-30
ord_QYAJB8DMFVLW,tr_0150,mkt_001,evt_001,YES,SELL,LIMIT,FOK,False,2026-01-30 14:14:57,2026-01-30 14:47:12,0.787,30.91,1.28,29.63,CANCELED,user_cancel,197,58,0.786,-0.857,37,builder_beta,notification,EIP-712,accepted,0,1,594,216.51,True,False,False,2026-01-30
ord_LI79XQPV9P3M,tr_0287,mkt_033,evt_033,YES,BUY,LIMIT,GTC,False,2026-01-30 14:36:46,2026-01-30 19:36:23,0.077,10.56,3.52,7.04,CANCELED,stale_price,273,120,0.09,0.1,155,builder_beta,notification,EIP-712,accepted,0,1,698,3064.96,False,False,False,2026-01-30
ord_ZE6GISPGSK1Q,tr_0209,mkt_010,evt_010,NO,SELL,LIMIT,FAK,True,2026-01-30 14:48:31,2026-01-30 18:23:44,0.583,25.01,0.0,25.01,CANCELED,risk_engine,259,142,0.595,0.023,124,,portfolio,EIP-712,under_review,0,1,349,1434.13,False,False,False,2026-01-30
ord_17CVT4DO278Q,tr_0068,mkt_010,evt_010,YES,BUY,LIMIT,FOK,False,2026-01-30 14:52:59,2026-01-30 17:08:38,0.707,8.92,3.36,5.56,PARTIAL,,183,147,0.713,-0.539,36,builder_beta,search,EIP-712,accepted,1,0,96,654.63,False,False,False,2026-01-30
ord_TPA7CJ146K18,tr_0209,mkt_015,evt_015,YES,BUY,LIMIT,FAK,False,2026-01-30 15:03:13,2026-01-30 15:05:14,0.424,99.58,99.58,0.0,FILLED,,112,23,0.408,0.014,113,builder_beta,market_page,EIP-712,accepted,0,0,349,688.64,False,False,False,2026-01-30
ord_9POZ9J0K4TM1,tr_0212,mkt_014,evt_014,YES,BUY,LIMIT,GTC,True,2026-01-30 15:07:24,2026-01-30 17:40:27,0.259,62.53,4.57,57.96,CANCELED,stale_price,663,134,0.245,-0.132,80,,builder_embed,EIP-712,accepted,0,2,428,473.53,False,False,False,2026-01-30
ord_21JFKDC8MY2Q,tr_0160,mkt_010,evt_010,YES,BUY,LIMIT,FAK,False,2026-01-30 15:24:09,2026-01-30 21:03:12,0.638,11.78,0.14,11.64,CANCELED,manual_review,239,100,0.652,0.133,53,builder_gamma,notification,EIP-712,under_review,3,0,383,2086.57,False,False,False,2026-01-30
ord_UCV2TDXYX450,tr_0177,mkt_010,evt_010,YES,BUY,LIMIT,FAK,True,2026-01-30 15:24:18,2026-01-30 19:00:34,0.683,5.04,1.24,3.8,OPEN,,148,128,0.694,0.205,112,builder_gamma,builder_embed,EIP-712,accepted,2,0,71,2277.17,True,False,False,2026-01-30
ord_DGGLU3FURSXK,tr_0020,mkt_033,evt_033,NO,BUY,LIMIT,GTD,False,2026-01-30 15:36:41,2026-01-30 16:34:06,0.08,23.96,3.86,20.1,CANCELED,replace,107,162,0.122,-0.091,120,builder_alpha,notification,EIP-712,accepted,0,2,604,976.6,False,False,False,2026-01-30
ord_0EOWZOX04F8Y,tr_0001,mkt_010,evt_010,YES,SELL,LIMIT,GTD,False,2026-01-30 15:36:50,2026-01-30 15:53:01,0.536,30.31,30.31,0.0,FILLED,,178,32,0.515,0.618,68,,builder_embed,EIP-712,accepted,1,3,417,684.83,False,False,False,2026-01-30
ord_VAUDEKJ7XHJF,tr_0277,mkt_010,evt_010,NO,SELL,LIMIT,GTC,False,2026-01-30 15:37:10,2026-01-30 16:04:00,0.432,8.91,8.91,0.0,FILLED,,242,223,0.443,-0.253,84,builder_gamma,portfolio,EIP-712,accepted,0,2,452,334.87,False,False,False,2026-01-30
ord_WAUDB5KLQM4X,tr_0067,mkt_047,evt_047,YES,SELL,LIMIT,GTC,False,2026-01-30 15:41:22,2026-01-30 15:54:38,0.367,10.92,10.92,0.0,FILLED,,263,127,0.353,-0.282,115,builder_gamma,market_page,EIP-712,accepted,0,1,45,3271.0,False,False,False,2026-01-30
ord_9LZTMY7DP7IV,tr_0356,mkt_034,evt_034,YES,BUY,LIMIT,GTC,True,2026-01-30 15:41:27,2026-01-30 20:05:56,0.155,37.74,1.51,36.23,CANCELED,stale_price,195,144,0.123,0.107,89,builder_beta,search,EIP-712,accepted,3,2,725,2875.56,False,True,False,2026-01-30
ord_DKOMFHFAED2A,tr_0028,mkt_041,evt_041,YES,SELL,LIMIT,GTD,True,2026-01-30 15:44:16,2026-01-30 17:52:42,0.429,14.27,7.87,6.4,PARTIAL,,273,66,0.423,-0.182,210,builder_beta,builder_embed,EIP-712,accepted,1,2,535,740.85,False,False,False,2026-01-30
ord_LXVDC43A7LOB,tr_0032,mkt_026,evt_026,NO,BUY,LIMIT,FAK,False,2026-01-30 15:47:08,2026-01-30 17:25:44,0.69,5.03,0.02,5.01,CANCELED,market_close,373,25,0.717,0.545,81,builder_alpha,notification,EIP-712,accepted,1,1,112,2084.96,False,False,False,2026-01-30
ord_4JL5AS9G5AZ1,tr_0333,mkt_001,evt_001,NO,BUY,LIMIT,GTC,False,2026-01-30 15:47:19,2026-01-30 15:56:56,0.83,24.57,24.57,0.0,FILLED,,82,53,0.818,-0.096,85,builder_beta,search,EIP-712,accepted,1,0,370,176.78,False,False,False,2026-01-30
ord_1GZADBYJN8R0,tr_0169,mkt_008,evt_008,NO,BUY,LIMIT,GTC,False,2026-01-30 15:56:52,2026-01-30 16:02:45,0.497,50.62,50.62,0.0,FILLED,,198,145,0.468,-0.189,81,,market_page,EIP-712,accepted,1,0,151,536.87,False,False,False,2026-01-30
ord_0IG3CH1HK7DV,tr_0036,mkt_010,evt_010,NO,BUY,LIMIT,FAK,False,2026-01-30 16:14:56,2026-01-30 16:29:46,0.581,71.71,71.71,0.0,FILLED,,322,119,0.569,0.474,121,builder_gamma,builder_embed,EIP-712,accepted,0,1,198,947.81,False,False,False,2026-01-30
ord_EYE0NCSAH420,tr_0277,mkt_037,evt_037,NO,BUY,LIMIT,GTC,False,2026-01-30 16:25:57,2026-01-30 16:32:46,0.183,10.38,10.38,0.0,FILLED,,128,86,0.154,0.03,92,builder_gamma,portfolio,EIP-712,accepted,0,1,452,583.01,False,False,False,2026-01-30
ord_7Q0P2R7YWXL8,tr_0303,mkt_041,evt_041,NO,BUY,LIMIT,GTD,False,2026-01-30 16:46:37,2026-01-30 18:58:47,0.405,128.39,18.21,110.18,CANCELED,replace,98,245,0.379,0.241,88,,portfolio,EIP-712,accepted,0,0,666,1033.94,False,False,False,2026-01-30
ord_NPL97RL0KRM5,tr_0069,mkt_037,evt_037,NO,BUY,LIMIT,GTC,False,2026-01-30 17:09:39,2026-01-30 19:57:44,0.369,44.04,14.15,29.89,CANCELED,manual_review,306,94,0.362,-0.019,63,builder_gamma,portfolio,EIP-712,accepted,2,1,118,621.25,False,True,False,2026-01-30
ord_2SMZBL0Y80TB,tr_0178,mkt_010,evt_010,YES,BUY,LIMIT,GTD,True,2026-01-30 17:15:40,2026-01-30 17:35:16,0.654,7.82,7.82,0.0,FILLED,,344,54,0.637,-0.123,125,,builder_embed,EIP-712,accepted,0,0,441,1720.59,False,False,False,2026-01-30
ord_DNK22E0K4SEP,tr_0296,mkt_010,evt_010,NO,BUY,LIMIT,GTC,False,2026-01-30 17:31:17,2026-01-30 21:46:58,0.748,26.22,2.5,23.72,CANCELED,market_close,118,98,0.762,-0.127,17,builder_alpha,search,EIP-712,accepted,1,3,748,661.6,False,False,False,2026-01-30
ord_H1GBZFUUU93D,tr_0020,mkt_019,evt_019,YES,BUY,LIMIT,GTC,False,2026-01-30 17:35:19,2026-01-30 19:47:01,0.414,34.72,2.85,31.87,CANCELED,manual_review,257,232,0.413,0.284,148,,search,EIP-712,under_review,1,2,604,1394.38,False,False,True,2026-01-30
ord_1D6FIZ791RAM,tr_0113,mkt_034,evt_034,YES,SELL,LIMIT,GTC,False,2026-01-30 17:39:21,2026-01-30 19:30:58,0.264,135.6,44.6,91.0,PARTIAL,,103,116,0.275,0.22,122,builder_gamma,portfolio,EIP-712,accepted,2,0,242,1424.71,True,True,False,2026-01-30
ord_796E756ZLLL8,tr_0282,mkt_026,evt_026,NO,BUY,LIMIT,FOK,False,2026-01-30 17:52:47,2026-01-30 20:30:13,0.834,42.15,4.95,37.2,CANCELED,replace,198,107,0.821,0.299,131,,portfolio,EIP-712,accepted,0,1,631,3171.01,False,False,False,2026-01-30
ord_X7A7RYZY26FO,tr_0291,mkt_026,evt_026,NO,BUY,LIMIT,FAK,False,2026-01-30 18:02:56,2026-01-30 18:16:04,0.85,5.0,5.0,0.0,FILLED,,480,96,0.842,-0.05,74,builder_beta,market_page,EIP-712,accepted,1,0,475,4964.66,False,False,False,2026-01-30
ord_A9WHTKQWKC1G,tr_0097,mkt_026,evt_026,NO,SELL,LIMIT,GTC,False,2026-01-30 18:12:25,2026-01-30 18:23:07,0.858,28.9,28.9,0.0,FILLED,,173,133,0.836,-0.63,86,builder_beta,notification,EIP-712,accepted,2,1,629,1140.42,False,False,False,2026-01-30
ord_0UWJ0IK93G5W,tr_0091,mkt_008,evt_008,NO,BUY,LIMIT,GTD,True,2026-01-30 18:17:12,2026-01-30 18:33:00,0.499,45.69,45.69,0.0,FILLED,,265,99,0.469,-0.069,32,,portfolio,EIP-712,accepted,2,1,656,3959.15,False,False,False,2026-01-30
ord_2U12GHODJBO7,tr_0251,mkt_008,evt_008,YES,SELL,LIMIT,GTC,False,2026-01-30 18:26:23,2026-01-30 18:28:48,0.637,55.47,55.47,0.0,FILLED,,82,69,0.636,-0.704,37,builder_gamma,portfolio,EIP-712,accepted,2,1,725,2884.59,False,True,False,2026-01-30
ord_QY96KXFTZT1R,tr_0188,mkt_036,evt_036,NO,BUY,LIMIT,FAK,False,2026-01-30 18:29:38,2026-01-30 18:32:44,0.947,20.22,20.22,0.0,FILLED,,138,65,0.983,0.069,218,builder_beta,search,EIP-712,accepted,0,1,567,2494.18,False,True,False,2026-01-30
ord_P1DVWM96EJPA,tr_0211,mkt_035,evt_035,NO,SELL,LIMIT,GTC,False,2026-01-30 18:32:38,2026-01-30 18:44:43,0.283,19.95,19.95,0.0,FILLED,,75,114,0.285,-0.024,10,,notification,EIP-712,accepted,4,0,722,319.19,False,False,False,2026-01-30
ord_MXPAZVDOVP0N,tr_0359,mkt_035,evt_035,YES,SELL,LIMIT,GTC,False,2026-01-30 18:33:19,2026-01-30 18:53:31,0.415,134.45,134.45,0.0,FILLED,,412,131,0.417,-0.108,20,builder_beta,portfolio,EIP-712,accepted,0,0,738,305.05,False,False,True,2026-01-30
ord_HIN2PB570TDM,tr_0334,mkt_015,evt_015,NO,SELL,LIMIT,GTC,False,2026-01-30 18:43:06,2026-01-31 00:32:51,0.205,5.21,2.12,3.09,PARTIAL,,71,109,0.191,0.044,135,builder_gamma,notification,EIP-712,accepted,1,1,308,462.34,False,False,False,2026-01-30
ord_8U08H958SHE7,tr_0292,mkt_039,evt_039,YES,SELL,LIMIT,FOK,False,2026-01-30 18:44:34,2026-01-30 18:54:51,0.958,10.11,10.11,0.0,FILLED,,114,88,0.959,0.344,135,builder_gamma,portfolio,EIP-712,accepted,0,2,242,1040.01,False,True,False,2026-01-30
ord_Z0HCM2IACBJV,tr_0017,mkt_015,evt_015,NO,BUY,LIMIT,FAK,False,2026-01-30 18:50:44,2026-01-30 20:04:14,0.31,32.89,5.25,27.64,CANCELED,manual_review,130,93,0.306,-0.368,56,builder_beta,search,EIP-712,accepted,1,1,716,2218.77,False,True,False,2026-01-30
ord_KM65LSCX7WVE,tr_0291,mkt_037,evt_037,YES,SELL,LIMIT,GTC,False,2026-01-30 18:51:39,2026-01-30 22:56:28,0.178,29.6,9.68,19.92,OPEN,,230,258,0.205,-0.109,39,builder_beta,search,EIP-712,accepted,0,3,475,451.73,False,False,False,2026-01-30
ord_XC23ZFIMU9W1,tr_0147,mkt_031,evt_031,YES,BUY,LIMIT,GTC,False,2026-01-30 18:59:06,2026-01-30 23:35:45,0.549,18.72,0.35,18.37,CANCELED,manual_review,285,156,0.543,0.635,75,builder_alpha,search,EIP-712,accepted,0,0,461,7916.1,True,False,False,2026-01-30
ord_G1S2TTLX5YVB,tr_0020,mkt_003,evt_003,NO,BUY,LIMIT,GTC,False,2026-01-30 19:00:22,2026-01-31 00:17:11,0.485,16.36,4.1,12.26,CANCELED,replace,77,77,0.511,0.105,78,,notification,EIP-712,under_review,1,2,604,4137.33,True,False,True,2026-01-30
ord_UIQ4NJ2M358T,tr_0228,mkt_019,evt_019,YES,SELL,LIMIT,GTC,False,2026-01-30 19:02:28,2026-01-30 21:54:18,0.468,96.59,6.85,89.74,CANCELED,replace,139,55,0.49,0.194,57,builder_gamma,search,EIP-712,accepted,1,1,547,1763.16,False,False,False,2026-01-30
ord_J19NRV0NS7E1,tr_0001,mkt_008,evt_008,YES,BUY,LIMIT,GTD,False,2026-01-30 19:03:15,2026-01-30 19:29:00,0.563,7.23,7.23,0.0,FILLED,,228,299,0.544,-0.172,183,builder_beta,portfolio,EIP-712,accepted,1,1,417,4128.08,True,False,False,2026-01-30
ord_RZGEZJ8ZD8QP,tr_0357,mkt_044,evt_044,NO,BUY,LIMIT,FAK,False,2026-01-30 19:10:17,2026-01-30 19:31:08,0.197,28.74,28.74,0.0,FILLED,,277,55,0.199,-0.463,83,builder_beta,search,EIP-712,accepted,1,0,135,391.54,False,True,False,2026-01-30
ord_F7BG91VD1RLZ,tr_0114,mkt_019,evt_019,YES,BUY,LIMIT,FOK,False,2026-01-30 19:23:06,2026-01-30 22:22:01,0.521,17.6,13.59,4.01,PARTIAL,,218,164,0.524,-0.112,115,builder_gamma,notification,EIP-712,accepted,1,0,391,1965.2,False,False,False,2026-01-30
ord_83GLMDY54KK7,tr_0039,mkt_004,evt_004,YES,BUY,LIMIT,FAK,False,2026-01-30 19:44:10,2026-01-30 19:56:36,0.249,9.55,9.55,0.0,FILLED,,153,152,0.261,0.243,135,,builder_embed,EIP-712,accepted,1,0,192,603.81,False,False,False,2026-01-30
ord_QMJ4Z8EL7570,tr_0282,mkt_041,evt_041,YES,SELL,LIMIT,FOK,False,2026-01-30 19:48:59,2026-01-30 23:29:57,0.471,9.4,0.48,8.92,CANCELED,user_cancel,161,80,0.456,0.754,10,builder_gamma,market_page,EIP-712,accepted,0,1,631,1418.24,False,False,False,2026-01-30
ord_C4Y4IYL51YP0,tr_0293,mkt_010,evt_010,NO,SELL,LIMIT,GTC,False,2026-01-30 19:52:15,2026-01-30 21:06:10,0.702,21.92,0.14,21.78,CANCELED,risk_engine,71,148,0.688,-0.21,12,builder_beta,portfolio,EIP-712,under_review,0,2,408,6042.95,True,True,False,2026-01-30
ord_05PBOS7VOCSZ,tr_0040,mkt_018,evt_018,NO,SELL,LIMIT,GTC,False,2026-01-30 19:53:32,2026-01-31 01:48:47,0.525,800.0,37.18,762.82,CANCELED,replace,211,51,0.498,0.521,117,builder_gamma,market_page,EIP-712,accepted,6,5,239,715.37,False,False,False,2026-01-30
ord_13T7YKV7KG3X,tr_0287,mkt_003,evt_003,NO,SELL,LIMIT,GTD,False,2026-01-30 19:58:19,2026-01-31 00:44:48,0.815,39.09,11.3,27.79,CANCELED,stale_price,413,37,0.807,-0.153,54,,market_page,EIP-712,accepted,0,1,698,523.84,False,False,False,2026-01-30
ord_WRL1DSQH3Y99,tr_0323,mkt_004,evt_004,YES,SELL,LIMIT,FOK,False,2026-01-30 20:03:49,2026-01-30 20:18:10,0.241,96.71,96.71,0.0,FILLED,,176,107,0.251,-0.63,44,,notification,EIP-712,accepted,0,1,668,547.32,True,True,False,2026-01-30
ord_Z0OPWW6V4OVV,tr_0356,mkt_001,evt_001,NO,BUY,LIMIT,FAK,False,2026-01-30 20:13:17,2026-01-30 20:30:37,0.786,44.4,3.42,40.98,EXPIRED,fak_unfilled,419,32,0.798,0.078,156,builder_beta,notification,EIP-712,accepted,0,0,725,613.44,False,True,False,2026-01-30
ord_YZDYHQD8ECLY,tr_0314,mkt_010,evt_010,NO,BUY,LIMIT,GTC,False,2026-01-30 20:18:32,2026-01-30 20:25:17,0.501,71.26,71.26,0.0,FILLED,,130,193,0.486,0.048,67,,search,EIP-712,accepted,0,0,512,1071.52,True,False,False,2026-01-30
ord_MKDFC4OG9J6F,tr_0188,mkt_022,evt_022,NO,SELL,LIMIT,GTD,False,2026-01-30 20:22:06,2026-01-30 21:43:28,0.524,17.73,1.21,16.52,CANCELED,risk_engine,330,92,0.495,0.569,108,,notification,EIP-712,accepted,1,2,567,1524.45,False,False,False,2026-01-30
ord_E0R4HA3FUE7Z,tr_0006,mkt_010,evt_010,NO,BUY,LIMIT,FOK,False,2026-01-30 20:27:17,2026-01-30 23:06:36,0.754,38.4,2.3,36.1,OPEN,,144,153,0.73,-0.766,154,builder_gamma,notification,EIP-712,accepted,0,1,261,1071.33,False,False,False,2026-01-30
ord_W1VO9L1PQVUG,tr_0032,mkt_038,evt_038,NO,BUY,LIMIT,FAK,False,2026-01-30 20:29:20,2026-01-30 22:24:22,0.551,119.6,9.6,110.0,CANCELED,manual_review,248,75,0.556,0.416,126,builder_alpha,builder_embed,EIP-712,accepted,0,1,112,1677.27,False,False,False,2026-01-30
ord_0SPO9UNN4G4Q,tr_0025,mkt_022,evt_022,NO,BUY,LIMIT,GTD,False,2026-01-30 20:33:18,2026-01-31 00:43:38,0.625,94.25,40.24,54.01,PARTIAL,,111,126,0.637,0.362,123,,market_page,EIP-712,rejected,0,0,368,1124.67,False,True,False,2026-01-30
